#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	sip
#open	2025-03-08-02-16-02
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	uri	date	request_from	request_to	response_from	response_to	reply_to	call_id	seq	subject	request_path	response_path	user_agent	status_code	status_msg	warning	request_body_len	response_body_len	content_type
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	string	string	string	string	string	string	vector[string]	vector[string]	string	count	string	string	count	count	string
1424252112.036892	CZpyB03lTSDWkwyKl4	175.45.176.1	64485	149.171.126.10	5060	0	CANCEL	sip:PZ5QLjgxCeVwZVOHRB@149.171.126.10	-	"3RhF9rKT" <sip:WQhxzEKpeVRYvH4uuME7AcqlH@175.45.176.1>	"0AHPO3M0qy" <sip:PZ5QLjgxCeVwZVOHRB@149.171.126.10>	-	-	-	38474@175.45.176.1	14121 CANCEL	cAhu XdNTBrz54K	SIP/2.0/UDP 175.45.176.1;rport=64485,SIP/2.0/UDP 175.45.176.1;rport=64485	(empty)	-	-	-	-	219	-	-
1424252402.158525	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	DmK0nImxNfniKewzcQE9onT8hr0Ab7lc	3888685500 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252402.252207	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252402.315695	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	APTeyQNqWSdqUuDGxZE9iCN68eec2H2Q	2564504714 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;rport=62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252402.420726	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;rport=62472	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252402.534540	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	s9lbOz6j9K5yglg2sB3XITqigmBRWnps	275657154 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;received=175.45.176.3	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252402.669898	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;received=175.45.176.3	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252402.784284	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	Plg0go31babVbNUScxHSZ8InHovMLbsX	237356192 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;received=175.45.176.3	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252402.855784	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;received=175.45.176.3	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252402.932972	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	AVGXijTmSiWBFJZLuzmccaqt36xvYNJg	1759969407 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252403.021478	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;rport=62472;received=175.45.176.3	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252403.107119	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	q3UiexfSQOsUqhED1vmCR5nXhcDQ9cUd	726215694 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472;rport=62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252403.214335	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472;rport=62472	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252403.303856	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	INVITE	GLPXPUS@149.171.126.16	-	"MnPwyRIhZ" <MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <GLPXPUS@149.171.126.16>	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	sm6LtrmgA8STlufsddJXiqd0Kip3hBGd	3341718464 INVITE	-	SIP/2.0/UDP 175.45.176.3:62472,SIP/2.0/UDP 175.45.176.3:62472	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	109	203	application/sdp
1424252403.384502	CiuiOj1ZhDRy2gWfel	175.45.176.3	62472	149.171.126.16	5060	0	-	-	-	-	-	"MnPwyRIhZ" <sip:MnPwyRIhZ@175.45.176.3>	"GLPXPUS" <sip:GLPXPUS@149.171.126.16>	-	-	-	-	(empty)	SIP/2.0/UDP 175.45.176.3:62472	-	422	Session Interval Too Small	-	-	203	application/sdp
1424252431.125746	CxOtau1bS0LqPSxEL9	175.45.176.3	34548	149.171.126.12	5600	0	INVITE	sip:yuXBKuM@149.171.126.12	-	1qW <sip:1qW@175.45.176.3:41558>;vO7Bg7gdw	yuXBKuM <sip:yuXBKuM@149.171.126.12>	-	-	-	iBSozEbWIF@149.171.126.12	AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA	-	SIP/2.0/UDP 175.45.176.3	(empty)	-	-	-	-	2152	-	-
1424252517.160025	CVl8GTYGIZ8tHYr06	175.45.176.3	8510	149.171.126.12	5600	0	INVITE	sip:ruOD6L@149.171.126.12	-	j <sip:j@175.45.176.3:22568>;0wn0yy6	ruOD6L <sip:ruOD6L@149.171.126.12>	-	-	-	QqFekFCLfr@149.171.126.12	AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA	-	SIP/2.0/UDP 175.45.176.3	(empty)	-	-	-	-	2438	-	-
1424252548.136680	Cuy7yy1yPaqb2oATP3	175.45.176.1	44320	149.171.126.15	5060	0	REGISTER	sip:XBUx3kKq4aUNmIc1RKvWQQmI11JufBY@149.171.126.15	-	"2ooXL3HCPJy" <OkWx:apMxJO2ofQH7qAXoA>	"SBkEQhgbHxR" <sip:XBUx3kKq4aUNmIc1RKvWQQmI11JufBY@149.171.126.15>	-	-	-	55692@175.45.176.1	11034 REGISTER	vkYo352gJ5sl5K7	SIP/2.0/UDP 175.45.176.1;rport=44320,SIP/2.0/UDP 175.45.176.1;rport=44320	(empty)	-	-	-	-	219	-	-
1424252643.827814	CntthU1KSC2fnRVYh3	175.45.176.3	55532	149.171.126.12	5600	0	INVITE	sip:KntNMI@149.171.126.12	-	Ds2US <sip:Ds2US@175.45.176.3:41812>;	KntNMI <sip:KntNMI@149.171.126.12>	-	-	-	GYJSyUMxyu@149.171.126.12	AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA	-	SIP/2.0/UDP 175.45.176.3	(empty)	-	-	-	-	3239	-	-
1424252644.598667	CzyCtxhxVr7AXbZf7	175.45.176.3	27356	149.171.126.12	5600	0	INVITE	sip:8bd@149.171.126.12	-	rg <sip:rg@175.45.176.3:34096>;QVIsshT	8bd <sip:8bd@149.171.126.12>	-	-	-	XTAc4qVlRL@149.171.126.12	AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA	-	SIP/2.0/UDP 175.45.176.3	(empty)	-	-	-	-	3777	-	-
1424252687.116984	CEYmYRn0yfsPLriPk	175.45.176.3	19322	149.171.126.12	5600	0	INVITE	sip:@149.171.126.12	-	Gov <sip:Gov@175.45.176.3:48835>;cAsvxbh	<sip:@149.171.126.12>	-	-	-	PD6rOqIZCt@149.171.126.12	AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA	-	SIP/2.0/UDP 175.45.176.3	(empty)	-	-	-	-	934	-	-
1424252726.207824	CESgSN1IRQ4a62omWe	175.45.176.2	21282	149.171.126.19	5060	0	BYE	sip:dL06egIbUPrIbMHlVqKt2mB66yl3rKi@149.171.126.19	-	"2kmw" <sip:VS79EfHUrXYH5LVq3flURZuHJOxLG3kL@175.45.176.2>	"3OHZT3TGMhcr" <sip:dL06egIbUPrIbMHlVqKt2mB66yl3rKi@149.171.126.19>	-	-	-	38508@175.45.176.2	58453 BYE	cEXvu4qxX	SIP/2.0/UDP 175.45.176.2;rport=21282,SIP/2.0/UDP 175.45.176.2;rport=21282	(empty)	-	-	-	-	213	-	-
1424252848.077391	CJJFLs3LYA1LxXuP3b	175.45.176.3	5060	149.171.126.14	5060	0	REGISTER	sip:172.16.8.107	-	<sip:6008@172.16.8.107>	<sip:6008@172.16.8.107>	<sip:6008@172.16.8.107>	<sip:6008@172.16.8.107>	-	1183748162@172.16.8.20	36930 REGISTER	-	SIP/2.0/UDP 172.16.8.20:5060,SIP/2.0/UDP 172.16.8.20:5060	SIP/2.0/UDP 172.16.8.20:5060;received=172.16.8.20	-	100	Trying	-	0	0	-
1424252848.077391	CJJFLs3LYA1LxXuP3b	175.45.176.3	5060	149.171.126.14	5060	0	REGISTER	sip:172.16.8.107	-	<sip:6008@172.16.8.107>	<sip:6008@172.16.8.107>	<sip:6008@172.16.8.107>	<sip:6008@172.16.8.107>	-	1183748162@172.16.8.20	36930 REGISTER	-	SIP/2.0/UDP 172.16.8.20:5060,SIP/2.0/UDP 172.16.8.20:5060	SIP/2.0/UDP 172.16.8.20:5060;received=172.16.8.20,SIP/2.0/UDP 172.16.8.20:5060;received=172.16.8.20	-	100	Trying	-	0	0	-
1424252790.131936	Crh9B52U9KCX7ZCjc6	175.45.176.0	59345	149.171.126.16	5060	0	INVITE	sip:qbGlk5kqp2ZppWUwY0@149.171.126.16	-	"M8CeaOTotjH9" <sip:uPs61Xku2NDNT0@175.45.176.0>	"<<BODY/0.ba"s='>'" =">'>" ''/1H oNloaD \x09=ALErt('DOUbdncbBtCde')	-	-	-	35999@175.45.176.0	-	onftwWJH	SIP/2.0/UDP pYzGkVQBxthfUExfVnyakZVlKOs.us,SIP/2.0/UDP pYzGkVQBxthfUExfVnyakZVlKOs.us	(empty)	-	-	-	-	212	-	-
1424252848.077391	CJJFLs3LYA1LxXuP3b	175.45.176.3	5060	149.171.126.14	5060	0	REGISTER	sip:172.16.8.107	-	<sip:6008@172.16.8.107>	<sip:6008@172.16.8.107>	<sip:6008@172.16.8.107>	<sip:6008@172.16.8.107>;tag=as3ddc8e3d	-	1183748162@172.16.8.20	36930 REGISTER	-	SIP/2.0/UDP 172.16.8.20:5060,SIP/2.0/UDP 172.16.8.20:5060	SIP/2.0/UDP 172.16.8.20:5060;received=172.16.8.20,SIP/2.0/UDP 172.16.8.20:5060;received=172.16.8.20,SIP/2.0/UDP 172.16.8.20:5060;received=172.16.8.20	-	200	OK	-	0	0	-
1424252851.658138	CJJFLs3LYA1LxXuP3b	175.45.176.3	5060	149.171.126.14	5060	0	-	-	-	-	-	<sip:6008@172.16.8.107>	<sip:6008@172.16.8.107>;tag=as3ddc8e3d	-	-	-	-	(empty)	SIP/2.0/UDP 172.16.8.20:5060;received=172.16.8.20	-	200	OK	-	-	0	-
1424252808.661435	CBGIsY1HmR0uwEw9s7	175.45.176.2	47897	149.171.126.18	5060	0	INVITE	sip:ZH94CrPgZze7kUcOA@149.171.126.18	-	"Ns1FC" <sip:ml5vK7qgqwhaBQA6s@175.45.176.2>	"I7fM6lfxVo2 <sip:ZH94CrPgZze7kUcOA@149.171.126.18>	-	-	-	14300@175.45.176.2	62298 INVITE	stHsyDH7bx2OiicTZ	SIP/2.0/UDP 175.45.176.2;rport=47897,SIP/2.0/UDP 175.45.176.2;rport=47897	(empty)	-	-	-	-	221	-	-
1424252853.858544	CJJFLs3LYA1LxXuP3b	175.45.176.3	5060	149.171.126.14	5060	0	NOTIFY	sip:6008@172.16.8.20	-	"asterisk" <sip:asterisk@172.16.8.107>	<sip:6008@172.16.8.20>	-	-	-	68b1640d2ca4652d2e8dae10572dbb56@172.16.8.107	102 NOTIFY	-	SIP/2.0/UDP 172.16.8.107:5060,SIP/2.0/UDP 172.16.8.107:5060	(empty)	Asterisk PBX	-	-	-	92	-	-
1424252859.400311	C9Jot83CH48AShkZd6	175.45.176.1	5060	149.171.126.12	5060	0	INVITE	sip:1001@172.16.8.112	-	Second Extension <sip:2001@172.16.8.112>	<sip:1001@172.16.8.112>	-	-	-	7348DC6C-D6E0-4936-C747-B5619583A9C1@172.16.8.197	33919 INVITE	-	SIP/2.0/UDP 172.16.8.197:5060;rport,SIP/2.0/UDP 172.16.8.197:5060;rport	(empty)	X-Lite release 1105d	-	-	-	128	-	-
1424252896.330621	CsCBid4Mvn0IuPO9Sk	175.45.176.3	4810	149.171.126.11	5060	0	BYE	sip:aoJ65@149.171.126.11	-	"3W85VVGa9eX8X" <sip:yRk0@175.45.176.3>	"TUDJiKvc3HD" <sip:aoJ65@149.171.126.11>	-	-	-	29993@175.45.176.3	17342 BYE	R9ks5h579fNV7I7	SIP/2.0/UDP 175.45.176.3,SIP/2.0/UDP 175.45.176.3	(empty)	-	-	-	-	219	-	-
